COMUNIDAD_AUTONOMA$PROVINCIA$LOCALIDAD$DENOMINACIONGENERICA$DENOMINACIONESPECIFICA$CODIGO$NATURALEZA$DOMICILIO$CODPOSTAL$TELEFONO
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$Andalucía$21003517$Camelia, s/n                                                                    $21005$959524122
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$Arias Montano$21001387$Diego Morón, s/n                                                                $21005$959524823
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$Doce de Octubre$21001399$de San Sebastián, s/n                                                           $21006$959524654
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$García Lorca$21600751$Emilio Melero, s/n                                                              $21004$959524165
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$Giner de los Ríos$21003992$Legión Española, 13                                                             $21005$959524127
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$José Oliva$21003608$Luis Manzano, s/n                                                               $21002$959524124
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$Juan Ramón Jiménez$21001351$Río Nervión, 2. Bda. Pérez Cubillas$21007$959524818
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$Juvenal de Vega y Relea$21001338$J.J. Cerrejón, s/n. Bda. José Antonio$21007$671531183
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$Manuel Siurot$21001326$Juan Salvador, 8                                                                $21002$959524813
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$Marismas del Odiel$21600611$Diego Morón, s/n                                                                $21005$959524984
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$Muelle del Tinto$21003360$Calle Practicante Juan Carbonell, s/n                                           $21001$959015394
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$Onuba$21003724$Margarita, 1. Bda. El Torrejón                                                  $21005$959524885
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$Prácticas$21001272$Juan de la Cosa, 4                                                              $21004$697951694
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$Príncipe de España$21001375$de la Raza, 2. Bda. del Carmen                                                  $21002$959524820
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$Profesora Pilar Martínez$21600775$los Rederos, s/n                                                                $21006$959524991
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$Quinto Centenario$21600684$Pescadores, s/n                                                                 $21005$959524985
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$Reyes Católicos$21003281$Murete Bajo, s/n. Bda. Palomeque                                                $21006$959524408
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$San Fernando$21001296$Ismael Serrano, 4                                                               $21004$959524185
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$Tartessos$21001314$Andalucía, s/n                                                                  $21007$959524152
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$Tres de Agosto$21001302$de Fuentepiña, s/n                                                              $21007$959524140
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Infantil y Primaria$Virgen del Pilar$21003529$Cartagenera, 11                                                                 $21006$959524118
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Colegio de Educación Primaria$Los Rosales$21003840$Rocinante, s/n                                                                  $21007$959524174
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Conservatorio Profesional de Música$Javier Perianes$21004157$Pilar Gallango, s/n                                                             $21002$959524110
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Escuela de Arte y Superior de Diseño$León Ortega$21004145$Escultora Miss Whitney,  56                                                     $21003$959524207
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Escuela Infantil$El Paraíso$21005290$de las Flores, s/n$21005$959527037
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Escuela Infantil$Jardín de Luz$21006397$Tres de Marzo, s/n$21071$959219426
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Escuela Infantil$La Jirafa$21005277$Celestino Díaz Hernández, s/n$21004$959527033
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Escuela Infantil$Las Marismas$21005253$Campos de Montiel, s/n$21007$959527035
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Escuela Infantil$Las Salinas$21601093$Rocinante, 2. Aptdo. correos 1278$21007$959524632
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Escuela Infantil$Monigotes$21007213$Ruiz de Alarcón, s/n$21005$959803295
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Escuela Infantil$Nuestra Señora de Loreto$21005289$Río Guadaíra, 1$21007$959527039
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Escuela Infantil$Virgen de la Cinta$21005307$Zenobia, s/n$21005$959527031
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Escuela Oficial de Idiomas$Huelva$21800791$de la Orden, s/n. Grupo Juan Carlos I.                                          $21005$671592723
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Instituto de Educación Secundaria$Alonso Sánchez$21001910$Pío XII, s/n                                                                    $21004$959524848
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Instituto de Educación Secundaria$Alto Conquero$21001995$Manuel Siurot, 36                                                               $21002$959524860
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Instituto de Educación Secundaria$Clara Campoamor$21700393$Pío XII, s/n                                                                    $21006$959524172
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Instituto de Educación Secundaria$Diego de Guzmán y Quesada$21001909$Manuel Siurot, 11                                                               $21004$959524835
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Instituto de Educación Secundaria$Estuaria$21700356$Cortegana, 33                                                                   $21006$959524146
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Instituto de Educación Secundaria$Fuentepiña$21003712$Camino del Saladillo, s/n                                                       $21007$959524521
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Instituto de Educación Secundaria$José Caballero$21003980$Tráfico Pesado, s/n. Apdo. 1200                                                 $21004$959524155
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Instituto de Educación Secundaria$La Marisma$21002011$Santa Marta, s/n                                                                $21005$959524867
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Instituto de Educación Secundaria$La Orden$21003301$de la Cinta, s/n                                                                $21005$959524871
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Instituto de Educación Secundaria$La Rábida$21001892$Manuel Siurot, 9                                                                $21004$671535919
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Instituto de Educación Secundaria$Pablo Neruda$21700058$Doctor Rubio, 1                                                                 $21002$959524246
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Instituto de Educación Secundaria$Pintor Pedro Gómez$21001922$Manuel Siurot, 40                                                               $21002$959524850
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Instituto de Educación Secundaria$San Sebastián$21700010$de Andalucía, s/n                                                               $21004$959524177
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Huelva$Instituto Provincial de Formación de Adultos$Huelva$21700046$de Circunvalación, s/n                                                          $21005$959524322
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Isla Cristina$Centro de Educación de Adultos$Miramar$21500458$Constitución, s/n                                                               $21410$959349515
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Isla Cristina$Colegio de Educación Infantil y Primaria$Ángel Pérez$21002057$Gran Vía, 14                                                                    $21410$959349577
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Isla Cristina$Colegio de Educación Infantil y Primaria$El Molino$21600881$Blas Infante, 75                                                                $21410$959349927
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Isla Cristina$Colegio de Educación Infantil y Primaria$Ntra. Sra. del Carmen$21002045$Alcalde Emiliano Cabot, 2                                                       $21410$671533382
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Isla Cristina$Colegio de Educación Infantil y Primaria$Platero$21600635$Roque Barcia, s/n                                                               $21410$959349593
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Isla Cristina$Colegio de Educación Infantil y Primaria$Reina María Cristina$21002069$Federico Silva Muñoz, s/n                                                       $21410$959349580
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Isla Cristina$Colegio de Educación Infantil y Primaria$Sebastián Urbano Vázquez$21003530$Alcalde Emiliano Cabot, s/n                                                     $21410$959349589
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Isla Cristina$Conservatorio Elemental de Música$Vicente Sanchís Sanz$21700101$Carnaval, 6                                                                     $21410$959349500
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Isla Cristina$Escuela Infantil$La Higuerita$21005332$Roque Barcia, s/n$21410$619483552
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Isla Cristina$Escuela Infantil$La Marea$21005964$del Carnaval, s/n$21410$959349569
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Isla Cristina$Escuela Infantil$Nuestra Señora del Rosario$21006932$Semanario La Higuerita$21410$662354722
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Isla Cristina$Instituto de Educación Secundaria$Galeón$21700575$de España, s/n                                                                  $21410$959349596
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Isla Cristina$Instituto de Educación Secundaria$Padre José Miravent$21002100$Emiliano Cabot, 22                                                              $21410$959349582
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Isla del Moral$Colegio de Educación Infantil y Primaria$Virgen del Carmen$21000565$Navío, 1                                                                        $21409$959349920
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Jabugo$Colegio de Educación Infantil y Primaria$Los Silos$21002151$Libertad, 2$21290$671567157
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Jabugo$Escuela Infantil$Los Caracoles$21005198$de Andalucía, 2$21290$959121137
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Jabugo$Instituto de Educación Secundaria$San Miguel$21700587$Libertad, 2                                                                     $21290$959121125
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$La Antilla$Colegio de Educación Infantil y Primaria$Las Gaviotas$21002203$Islantilla, s/n                                                                 $21449$959489742
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$La Nava$Colegio de Educación Infantil y Primaria$Miguel Lobo$21002446$Puerto Bajo, s/n$21370$959129513
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$La Palma del Condado$Centro de Educación de Adultos$La Palmera$21500057$del Punto, 1                                                                    $21700$959439711
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$La Palma del Condado$Colegio de Educación Infantil y Primaria$Condado de Huelva$21002513$de la Zarcilla, 70                                                              $21700$959438577
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$La Palma del Condado$Colegio de Educación Infantil y Primaria$Manuel Siurot$21003232$de Sevilla, 71$21700$600141245
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$La Palma del Condado$Escuela Infantil$La Parra$21005824$Donantes de Sangre, 3$21700$959439731
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$La Palma del Condado$Instituto de Educación Secundaria$La Palma$21700460$de los Estudiantes, s/n                                                         $21700$600141644
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$La Redondela$Colegio de Educación Infantil y Primaria$Pedro de Lope$21002148$Torre del Mar, 1                                                                $21430$959349922
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$La Redondela$Escuela Infantil$La Redondela$21007262$María Zambrano, s/n$21430$959341082
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Lepe$Centro de Educación de Adultos$Lota(Lepe-La Antilla)$21500461$Manuel Vela, 28                                                                 $21440$959489548
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Lepe$Colegio de Educación Infantil y Primaria$Alonso Barba$21002239$Sevilla, s/n                                                                    $21440$959489507
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Lepe$Colegio de Educación Infantil y Primaria$César Barrios$21003438$Pescadores, s/n. Bda. de la Péndola                                             $21440$959489509
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Lepe$Colegio de Educación Infantil y Primaria$La Noria$21600787$La Noria, s/n                                                                   $21440$959489579
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Lepe$Colegio de Educación Infantil y Primaria$Oria Castañeda$21003542$Balmes, s/n. Camino de Castillejos                                              $21440$959489582
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Lepe$Colegio de Educación Infantil y Primaria$Río Piedras$21600726$Hermanos Pinzón, 10                                                             $21440$959489618
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Lepe$Colegio de Educación Infantil y Primaria$Rodrigo Pérez de Acevedo$21003864$Sevilla, s/n$21440$959489955
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Lepe$Escuela Infantil$La Arboleda$21005320$Don Ramiro, s/n$21440$959489526
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Huelva$Lepe$Instituto de Educación Secundaria$José Antonio Fernández Muriel$21700411$de Circunvalación Huelva-Ayamonte                                               $21440$959489936
